id,submitted_date,Gender,Race,Age,State,Segment,branch,model,SalePrice,Deposit,Tenure,GrossIncome,NetIncome,Commitment,Instalment,FinancingAmount,DSR,DI,iScore,MOF,Status
221,23/03/2021,Male,Malay,23,KUL,F&B,ONLINE SALES,Y-135LC AC,9270,930,48,1728,1262,0,244,8340,0.1927,1018.75,0,0.8997,stockout
222,23/03/2021,Male,Malay,43,KUL,MNC,SS,Y-135LC AC,9270,927,48,2323.5,2049.05,0,244,8343,0,,0,0.9,rejected
223,24/03/2021,Male,Indian,19,SGR,MNC,SENTOSA,Y-115Z(UE15),7610,761,24,1800,1360,0,343,6849,0.2518,1017.55,0,0.9,stockout
224,23/03/2021,Male,Malay,18,SGR,MNC,SS,Y-Y15ZR,11690,1169,48,1476,1379,0,307,10521,0,,0,0.9,cancelled
225,23/03/2021,Female,Malay,28,NSN,SRC,SS,H-RS150R TRICO,11070,1110,48,1437,1260,0,291,9960,0.2306,969.5,0,0.8997,cancelled
226,26/03/2021,Female,Malay,42,KUL,SALE,S.BULOH,H-WAVER125I,8350,840,48,3800,3431.75,0,220,7510,0,,0,0.8994,cancelled
227,24/03/2021,Male,Malay,44,SGR,GOODS,K.SELANGOR,Y-115Z(UE15),7610,761,48,2150,1936,0,200,6849,0.1032,1736.24,0,0.9,stockout
228,23/03/2021,Male,Malay,19,PRK,SRC,MERU,Y-135LC AC,9270,930,48,2066,1652,0,244,8340,0.1472,1408.75,0,0.8997,rejected
229,25/03/2021,Female,Malay,41,SGR,SRC,RAWANG,Y-135LC AC,9270,1010,36,1500,1400,0,299,8260,0,,0,0.891,reverted
230,23/03/2021,Female,Indian,18,KUL,MNC,PANGLIMA,Y-115Z(UE15),7610,770,36,1502,1302,0,247,6840,0.1897,1055,0,0.8988,rejected
231,23/03/2021,Male,Malay,35,NSN,OTH,SS,H-RS150RR,12070,1207,48,1930,1530,0,317,10863,0,,0,0.9,rejected
232,23/03/2021,Male,Malay,41,NSN,SRC,SS,H-RS150R TRICO,11070,1110,36,16237,12256.85,0,360,9960,0,,0,0.8997,rejected
233,23/03/2021,Male,Malay,24,NSN,SALE,PUCHONG,Y-135LC AC,9670,970,48,3869,3712,510,254,8700,0.2058,2948.25,0,0.8997,approved
234,23/03/2021,Female,Malay,22,SBH,SRC,SS,Y-Y15ZR,11690,1169,36,1320,1145,0,380,10521,0.3318,765.08,0,0.9,rejected
235,23/03/2021,Male,Malay,45,SGR,SRC,SS,Y-Y15ZR,11690,1169,48,2000,1900,0,307,10521,0,,0,0.9,rejected
236,23/03/2021,Male,Malay,19,SGR,MNC,PANGLIMA,Y-115Z(UE15),7610,770,24,1200,1083,0,342,6840,0.3158,741,0,0.8988,stockout
237,23/03/2021,Male,Malay,29,KTN,SALE,SS,Y-Y15ZR,11690,1169,48,2059,1943,0,307,10521,0.1579,1636.14,0,0.9,stockout
238,24/03/2021,Male,Malay,38,SBH,MNC,PANGLIMA,H-VARIO150,9750,975,24,4500,4359,1104,439,8775,0.3539,2816.25,0,0.9,rejected
239,24/03/2021,Male,Indian,24,KDH,SRC,ONLINE SALES,Y-135LC AC,9270,1331,48,2022,1481,0,232,7939,0.1563,1249.45,0,0.8564,approved
240,24/03/2021,Female,Malay,26,JHR,GOODS,ONLINE SALES,Y-Y15ZR,11690,2100,48,2526,2211,183,280,9590,0.2093,1748.29,0,0.8204,stockout
241,24/03/2021,Female,Malay,41,PRK,SRC,K.SELANGOR,H-DASHRREPSOL,8550,860,48,1790,1621,0,225,7690,0,,0,0.8994,rejected
242,24/03/2021,Male,Malay,18,SGR,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,2247,2099,0,244,8340,0.1159,1855.75,0,0.8997,rejected
243,24/03/2021,Male,Malay,21,SGR,MNC,PANGLIMA,Y-135LC SE,9720,2000,36,1664,1715,0,279,7720,0.1626,1436.22,0,0.7942,approved
244,24/03/2021,Male,Malay,32,PHG,SRC,SUBANG,H-RS150R TRICO,11070,1110,48,2391,1690,0,291,9960,0,,0,0.8997,cancelled
245,24/03/2021,Female,Malay,28,SGR,MNC,S.UTAMA,Y-135LC AC,9270,930,48,2523,2204,0,244,8340,0,,0,0.8997,rejected
246,24/03/2021,Male,Malay,18,PHG,OTH,ONLINE SALES,H-RS150R TRICO,11070,1110,48,2023,1465,0,291,9960,0.1983,1174.5,0,0.8997,rejected
247,24/03/2021,Male,Malay,40,KUL,ENGI,SUBANG,H-RS150R TRICO,11070,1110,48,1900,1719,0,291,9960,0.169,1428.5,0,0.8997,stockout
248,24/03/2021,Female,Malay,46,PRK,HLTH,RAWANG,Y-135LC AC,9270,930,36,2060,1807.65,517,302,8340,0.4526,989.48,0,0.8997,stockout
249,24/03/2021,Male,Malay,20,SBH,SRC,S.UTAMA,H-RS150RR,12070,1210,36,1724.36,1402.8,0,393,10860,0.2796,1010.63,0,0.8998,rejected
250,24/03/2021,Female,Malay,41,PRK,HLTH,RAWANG,H-DASHR152,8350,840,36,2900,2663,0,272,7510,0,,0,0.8994,rejected
251,24/03/2021,Male,Malay,24,NSN,MNC,SUBANG,Y-YZFR15,15050,1510,48,3043,3226,0,395,13540,0.1224,2831.08,0,0.8997,rejected
253,24/03/2021,Female,Malay,25,KTN,OTH,SS,Y-NVXSG48,13500,1980,48,2010,1761.25,181,336,11520,0.2935,1244.25,0,0.8533,approved
254,24/03/2021,Male,Malay,23,KUL,F&B,ONLINE SALES,Y-135LC AC,9270,930,48,1383,1216,0,244,8340,0.2,972.75,0,0.8997,cancelled
255,24/03/2021,Male,Malay,46,PHG,MNC,SUBANG,H-ADV150A,15400,5000,36,3456.7,2687.76,329,376,10400,0.2621,1983.2,0,0.6753,approved
256,24/03/2021,Male,Indian,19,KUL,SRC,RAWANG,Y-135LC AC,9270,930,48,1960,1960,0,244,8340,0.1241,1716.75,0,0.8997,rejected
257,24/03/2021,Male,Malay,50,SWK,EDU,SS,Y-NVXSG48,13500,1980,36,8043.12,6183.87,872,416,11520,0.2083,4895.87,0,0.8533,approved
259,25/03/2021,Female,Malay,19,SGR,F&B,SUBANG,Y-135LC AC,9270,930,48,1050,901.7,0,244,8340,0.2698,658.45,0,0.8997,archived
260,24/03/2021,Male,Indian,18,KUL,OTH,S.UTAMA,Y-135LC AC,9270,930,48,1427,1261.15,0,244,8340,0.1929,1017.9,0,0.8997,rejected
261,24/03/2021,Male,Malay,22,SGR,BUID,MERU,Y-115Z(UE15),7610,770,36,1802,1680,0,247,6840,0.147,1433,0,0.8988,stockout
262,24/03/2021,Female,Indian,19,JHR,SRC,MERU,H-BEAT(ACH110),7500,750,48,1700,1262,0,197,6750,0.156,1065.13,0,0.9,stockout
263,24/03/2021,Female,Chinese,42,KUL,SALE,S.BULOH,H-WAVER125I,8350,835,48,3800,3431.75,1911.4,220,7515,0.6208,1301.16,0,0.9,stockout
264,25/03/2021,Female,Malay,23,SGR,MNC,SA,Y-135LC AC,9270,927,48,1200,1021.09,0,244,8343,0.2383,777.75,0,0.9,stockout
265,24/03/2021,Male,Malay,27,SBH,MNC,SA,Y-MT15,15050,1505,48,1526,1368,153,396,13545,0.4006,819.94,0,0.9,archived
266,24/03/2021,Male,Malay,30,SBH,SRC,SS,Y-135LC SE,9720,972,48,2000,1900,0,256,8748,0,,0,0.9,reverted
267,25/03/2021,Male,Malay,29,PHG,SRC,K.SELANGOR,Y-Y15ZR,11690,1690,36,2187,1987,0,362,10000,0,,0,0.8554,rejected
268,26/03/2021,Male,Malay,19,KTN,MNC,SA,Y-135LC SE,9720,2000,36,2323.5,2000,0,279,7720,0,,0,0.7942,cancelled
269,25/03/2021,Female,Indian,42,SGR,MNC,S.UTAMA,H-RS150R TRICO,11070,1110,48,1274,1145,0,291,9960,0.2537,854.5,0,0.8997,stockout
270,25/03/2021,Male,Indian,43,SGR,SRC,SA,H-RS150RR,12070,1210,48,4240.66,3721.68,798,317,10860,0.2995,2606.93,0,0.8998,stockout
271,25/03/2021,Male,Indian,27,PRK,SRC,ONLINE SALES,Y-115Z(UE15),7610,771,48,2638,2381.52,0,200,6839,0,,0,0.8987,rejected
272,25/03/2021,Male,Malay,26,SGR,MNC,K.SELANGOR,Y-Y15ZR,11690,1690,48,1200,999.15,0,292,10000,0.2919,707.48,0,0.8554,rejected
273,25/03/2021,Male,Malay,39,KUL,SRC,ONLINE SALES,Y-Y15ZR,11690,1690,48,1563,860,0,292,10000,0.3391,568.33,0,0.8554,rejected
274,25/03/2021,Male,Malay,29,KUL,SRC,S.BULOH,Y-Y15ZR,11690,1690,48,2000,1700,0,292,10000,0,,0,0.8554,rejected
275,25/03/2021,Male,Indian,34,KUL,MNC,SUBANG,Y-EGOSO,7300,730,48,1850,1627,0,192,6570,0,,0,0.9,rejected
276,25/03/2021,Male,Malay,44,SGR,MNC,MERU,Y-115Z(UE15),7610,770,36,5804.67,4878.12,0,247,6840,0,,0,0.8988,rejected
277,25/03/2021,Male,Indian,56,SGR,GOODS,K.SELANGOR,Y-Y15ZR,11690,1690,48,2000,1369,0,292,10000,0.2131,1077.33,8,0.8554,approved
278,25/03/2021,Male,Malay,23,SGR,SRC,MERU,Y-115Z(UE15),7610,770,36,1565,1200,455,247,6840,0.585,498,0,0.8988,stockout
279,30/03/2021,Male,Malay,19,SGR,MNC,ONLINE SALES,Y-Y15ZR,11690,1690,36,2044,1319,0,362,10000,0.2738,957.89,0,0.8554,rejected
280,25/03/2021,Female,Malay,32,PRK,FASH,K.SELANGOR,Y-135LC AC,9270,930,48,1900,1679,0,244,8340,0.1449,1435.75,0,0.8997,stockout
281,25/03/2021,Male,Malay,24,KTN,MNC,SUBANG,H-RS150R TRICO,11070,4000,36,1750,1613.75,0,256,7070,0.1582,1358.44,0,0.6387,stockout
282,01/04/2021,Male,Malay,47,KDH,EDU,MERU,H-DASHRREPSOL,8550,860,24,6454,4096,1576,385,7690,0.4786,2135.5,0,0.8994,stockout
283,27/03/2021,Female,Malay,33,KUL,SRC,SS,H-DASHR152,8350,840,48,1900,1800,0,220,7510,0,,0,0.8994,cancelled
285,25/03/2021,Male,Malay,26,SGR,SRC,RAWANG,H-DASHRREPSOL,8550,860,48,2040,1842.35,51,225,7690,0.1494,1567.06,0,0.8994,rejected
286,25/03/2021,Male,Malay,22,SGR,SRC,K.SELANGOR,Y-115Z(UE15),7610,761,36,1400,1155.77,0,248,6849,0.214,908.45,0,0.9,archived
288,25/03/2021,Male,Malay,31,PRK,OTH,CHERAS,Y-NVXSG48,13200,1500,48,13061.54,10566.44,3448.15,342,11700,0.3586,6777.04,0,0.8864,rejected
289,25/03/2021,Male,Malay,37,SWK,MNC,SS,H-RS150R TRICO,11070,1107,48,1800,1600,0,291,9963,0,,0,0.9,rejected
290,25/03/2021,Male,Malay,37,TRG,ENGI,SS,Y-NVXSG48,13500,2000,48,7145,5577,0,336,11500,0,,0,0.8519,rejected
291,25/03/2021,Male,Malay,24,MLK,GIG,ONLINE SALES,H-RS150R TRICO,11070,1110,36,2379.33,2059.13,0,360,9960,0,,0,0.8997,reverted
292,25/03/2021,Male,Malay,33,SGR,ENGI,SS,H-ADV150A,15400,1540,48,7500,6647.35,4806.55,405,13860,0.7839,1436.55,0,0.9,rejected
294,29/03/2021,Female,Malay,20,TRG,F&B,K.LAMA,Y-135LC AC,9270,930,48,1392,1068,0,244,8340,0.2278,824.75,0,0.8997,rejected
296,25/03/2021,Male,Malay,36,PRK,SRC,ONLINE SALES,Y-115Z(UE15),7610,770,48,5602.85,4298.9,0,200,6840,0,,0,0.8988,rejected
297,25/03/2021,Male,Malay,23,KUL,SRC,S.BULOH,H-RS150R TRICO,11070,1110,48,2000,1806,0,291,9960,0.1609,1515.5,0,0.8997,rejected
298,25/03/2021,Male,Malay,22,SGR,SRC,K.SELANGOR,H-RS150RR,12070,1411,36,1400,1155.77,0,385,10659,0.333,770.86,0,0.8831,stockout
299,25/03/2021,Male,Indian,23,KUL,MNC,SUBANG,H-RS150RR,12070,1210,48,2336,2136,157,317,10860,0.2218,1662.25,0,0.8998,stockout
300,28/03/2021,Male,Malay,36,KTN,F&B,SENTOSA,Y-115Z(UE15),7610,800,48,2083.2,1908.05,0,200,6840,0.1046,1708.55,0,0.8988,rejected
301,25/03/2021,Female,Malay,33,KUL,SRC,SS,H-DASHR152,8350,840,48,1637.5,1511.25,0,220,7510,0,,0,0.8994,rejected
302,25/03/2021,Female,Indian,20,SGR,BUID,MERU,Y-Y15ZR,11690,1690,48,1542,1431,0,292,10000,0.2038,1139.33,0,0.8554,rejected
303,25/03/2021,Female,Malay,32,PRK,TRD,PUCHONG,Y-115Z(UE15),8010,810,48,1300,1159.95,0,210,7200,0.181,949.95,0,0.8989,archived
304,25/03/2021,Male,Indian,22,SGR,TRD,SS,H-RS150RR,12070,1511,48,2148,2147,0,308,10559,0,,0,0.8748,rejected
305,25/03/2021,Male,Malay,40,SGR,SRC,SS,H-RS150R TRICO,11070,1110,48,1585,1484.15,348,291,9960,0.4302,845.65,0,0.8997,stockout
306,25/03/2021,Female,Malay,42,TRG,MNC,PUCHONG,H-WAVER125I,8350,2640,36,1557,951.45,0,207,5710,0.2167,745.26,0,0.6838,archived
307,25/03/2021,Male,Malay,29,PRK,HR,ONLINE SALES,Y-135LC AC,9270,1330,48,3641,2387,0,232,7940,0.097,2155.42,0,0.8565,stockout
308,25/03/2021,Male,Malay,19,SGR,MNC,ONLINE SALES,Y-Y15ZR,11690,1169,36,2044.66,1319.56,0,380,10521,0,,0,0.9,cancelled
309,25/03/2021,Male,Malay,57,PRK,MNC,SS,Y-135LC AC,9270,2000,36,5000,4422.35,0,263,7270,0,,0,0.7843,rejected
310,25/03/2021,Male,Malay,19,SGR,HR,K.SELANGOR,H-RS150RR,12070,1210,48,1226,1090,0,317,10860,0.2906,773.25,0,0.8998,stockout
311,25/03/2021,Female,Malay,28,NSN,SALE,SS,H-RS150R TRICO,11070,1110,48,1453,1275,0,291,9960,0.2278,984.5,0,0.8997,rejected
312,25/03/2021,Female,Malay,30,KTN,F&B,S.UTAMA,Y-NVXSG48,13500,7000,36,1700,1500,0,235,6500,0.1565,1265.28,0,0.4815,approved
313,25/03/2021,Male,Indian,30,PHG,MNC,SENTOSA,H-RS150RR,12070,3110,36,2430,2430,0,324,8960,0.1332,2106.44,0,0.7423,rejected
314,25/03/2021,Male,Malay,21,SGR,MNC,SS,Y-Y15ZR,11690,1690,48,1250,1060.21,0,292,10000,0.2751,768.54,0,0.8554,approved
316,25/03/2021,Female,Malay,44,KTN,HLTH,SENTOSA,H-RS150R TRICO,11070,1110,48,8162,3369.09,1608,291,9960,0.5635,1470.59,0,0.8997,approved
317,26/03/2021,Female,Malay,21,SGR,MNC,K.SELANGOR,H-RS150RR,12070,1210,48,1603,1444,0,317,10860,0.2194,1127.25,0,0.8998,rejected
318,25/03/2021,Male,Malay,18,SGR,SRC,RAWANG,Y-Y15ZR,11690,3500,36,1200,1053.65,0,296,8190,0.2807,757.9,0,0.7006,approved
319,25/03/2021,Male,Malay,21,SGR,SRC,RAWANG,Y-135LC AC,9270,2330,36,1467,1104.61,0,251,6940,0.2269,854,0,0.7487,stockout
320,25/03/2021,Male,Malay,19,KUL,SRC,RAWANG,Y-Y15ZR,11690,1690,36,1972,1788,0,362,10000,0.202,1426.89,0,0.8554,rejected
321,25/03/2021,Female,Malay,42,PRK,SRC,RAWANG,Y-115Z(UE15),7610,770,48,3736.17,3338.83,0,200,6840,0,,0,0.8988,rejected
322,25/03/2021,Female,Indian,45,PRK,SRC,RAWANG,Y-135LC AC,9270,930,48,1600,1419,0,244,8340,0.1714,1175.75,0,0.8997,approved
323,29/03/2021,Male,Malay,32,TRG,SRC,RAWANG,Y-Y15ZR,11690,2000,36,3187.5,2878.75,667,350,9690,0.3532,1861.83,0,0.8289,stockout
324,26/03/2021,Male,Malay,19,KTN,SRC,ONLINE SALES,Y-135LC AC,9270,2330,24,1552,1318,0,347,6940,0.2633,971,0,0.7487,rejected
325,26/03/2021,Male,Malay,30,KUL,SRC,SRI KBGAN,H-RS150R TRICO,11070,1110,48,1950,1759.35,0,291,9960,0,,0,0.8997,rejected
326,26/03/2021,Male,Malay,32,SGR,MNC,S.UTAMA,Y-Y15ZR,11690,1690,48,2925,2570,1190,292,10000,0.5765,1088.33,0,0.8554,stockout
327,26/03/2021,Female,Malay,32,KUL,SRC,ONLINE SALES,H-RS150R TRICO,11070,1110,48,1903,1725,216,291,9960,0.2936,1218.5,0,0.8997,archived
328,26/03/2021,Female,Malay,21,SGR,MNC,K.SELANGOR,H-RS150RR,12070,1210,48,1637.68,1478.13,0,317,10860,0,,0,0.8998,cancelled
329,26/03/2021,Female,Malay,30,KUL,SRC,SS,H-RS150R TRICO,11070,1110,48,1700,1535.45,0,291,9960,0.1892,1244.95,0,0.8997,stockout
330,26/03/2021,Male,Indian,18,SGR,SRC,PUCHONG,Y-Y15ZR,11690,1690,36,1900,1900,0,362,10000,0.1901,1538.89,0,0.8554,rejected
331,26/03/2021,Male,Malay,38,KUL,SRC,ONLINE SALES,H-RS150R TRICO,11070,1110,48,1830,1309,0,291,9960,0,,0,0.8997,rejected
332,26/03/2021,Male,Malay,22,SGR,MNC,K.SELANGOR,H-RS150R TRICO,11070,1110,48,1200,1136.8,0,291,9960,0.2555,846.3,0,0.8997,rejected
333,26/03/2021,Female,Malay,20,SGR,HR,K.SELANGOR,Y-Y15ZR,11690,3000,36,1641.24,1477.69,0,314,8690,0,,0,0.7434,rejected
334,26/03/2021,Male,Indian,30,SGR,MNC,K.SELANGOR,H-EX5NBC110MCDH,7200,720,48,2506.7,2194,0,189,6480,0.0861,2005,0,0.9,archived
335,26/03/2021,Male,Malay,29,KUL,BKFN,CHERAS,Y-Y16ZR,13700,6500,36,5070.5,2969.4,3119.35,260,7200,1.1381,-409.95,0,0.5255,stockout
336,26/03/2021,Male,Malay,18,PHG,OTH,ONLINE SALES,H-RS150R TRICO,11070,1110,48,2024,1800,0,291,9960,0,,0,0.8997,cancelled
337,26/03/2021,Male,Indian,50,PRK,SRC,RAWANG,H-WAVEAL,6260,630,48,1800,1800,407.5,165,5630,0.3176,1228.29,0,0.8994,rejected
338,26/03/2021,Male,Malay,18,SBH,SRC,ONLINE SALES,Y-Y15ZR,11690,1690,48,1650,1320,0,292,10000,0.221,1028.33,0,0.8554,rejected
339,26/03/2021,Female,Malay,19,SGR,HR,K.SELANGOR,Y-Y15ZR,11690,2191,36,1540,1503,0,344,9499,0.2282,1159.98,7,0.8126,archived
340,26/03/2021,Male,Malay,21,SGR,TRD,PUCHONG,Y-Y15ZR,11690,1690,48,1870,1417,0,292,10000,0.2058,1125.33,0,0.8554,stockout
341,26/03/2021,Female,Indian,45,KUL,MNC,PUCHONG,Y-135LC AC,9270,930,48,1724,1605.17,0,244,8340,0.1515,1361.92,0,0.8997,archived
342,26/03/2021,Female,Malay,28,PRK,MNC,K.SELANGOR,H-WAVEAL,6260,630,48,3250,2517,1005,165,5630,0.4645,1347.79,0,0.8994,rejected
343,26/03/2021,Male,Indian,19,SGR,MNC,PUCHONG,Y-Y15ZR,11690,1690,48,2618.75,2280.49,0,292,10000,0,,0,0.8554,rejected
344,26/03/2021,Male,Malay,33,SGR,ENGI,SS,H-ADV150A,15400,2170,48,7500,6647.35,4805,386,13230,0.7809,1456.48,0,0.8591,cancelled
345,26/03/2021,Male,Malay,25,SBH,SRC,ONLINE SALES,H-RS150R TRICO,11070,1110,48,1210,1108.45,0,291,9960,0.2621,817.95,0,0.8997,archived
346,26/03/2021,Male,Malay,37,MLK,GIG,ONLINE SALES,H-RS150RR,12070,1210,36,1816.07,1452.85,0,393,10860,0.2699,1060.68,0,0.8998,reverted
347,26/03/2021,Female,Malay,21,JHR,SALE,PUCHONG,H-RS150R TRICO,11070,1110,48,1500,1347,157,291,9960,0.3322,899.5,0,0.8997,stockout
348,26/03/2021,Male,Indian,22,KUL,TRD,K.LAMA,Y-135LC AC,9270,930,48,809,704.08,0,244,8340,0.3455,460.83,0,0.8997,rejected
349,15/04/2021,Male,Malay,27,SGR,SRC,SS,Y-NVXSG48,13500,2000,48,4193.79,3355.03,0,336,11500,0.1,3019.61,0,0.8519,approved
351,26/03/2021,Male,Malay,32,KUL,SRC,SS,H-RS150RR,12070,1210,48,1300,1021.75,0,317,10860,0.31,705,0,0.8998,rejected
352,01/04/2021,Male,Malay,19,KDH,F&B,SENTUL,Y-135LC AC,9670,970,36,2390,2090,0,315,8700,0.1503,1775.83,0,0.8997,rejected
353,29/03/2021,Female,Malay,20,KUL,MNC,S.BULOH,Y-135LC AC,9270,930,48,1200,1016.77,0,244,8340,0.2392,773.52,0,0.8997,rejected
354,26/03/2021,Female,Malay,18,SGR,MNC,KAPAR,H-BEAT(ACH110),7500,750,36,1680,1560,0,244,6750,0.1563,1316.25,0,0.9,rejected
355,26/03/2021,Male,Indian,30,SGR,MNC,K.SELANGOR,H-EX5NBC110MCDH,7200,720,36,2506.7,2194,0,234,6480,0.1067,1960,0,0.9,stockout
356,26/03/2021,Male,Indian,46,PRK,SRC,RAWANG,Y-135LC AC,9270,930,48,2016.48,1782.13,0,244,8340,0,,0,0.8997,rejected
357,26/03/2021,Male,Malay,23,KUL,SRC,ONLINE SALES,Y-135LC AC,9270,930,36,1450,1386,0,302,8340,0,,0,0.8997,reverted
358,28/03/2021,Male,Malay,26,NSN,SRC,PUCHONG,Y-NVXSG48,13500,3000,48,2338,2163,0,307,10500,0,,0,0.7778,rejected
359,26/03/2021,Female,Malay,40,SGR,HLTH,K.LAMA,Y-Y15ZR,11690,1690,36,5695.94,3614.68,266.5,362,10000,0.1736,2987.07,0,0.8554,stockout
360,28/03/2021,Male,Malay,28,SBH,SRC,ONLINE SALES,Y-Y15ZR,11690,1690,36,1300,1040,0,362,10000,0.3472,678.89,0,0.8554,stockout
361,26/03/2021,Male,Indian,20,PHG,SRC,RAWANG,Y-Y15ZR,11690,1690,48,1343,1202.95,0,292,10000,0.2425,911.28,0,0.8554,rejected
362,26/03/2021,Male,Malay,28,KUL,SALE,ONLINE SALES,Y-135LC AC,9270,930,36,1150,1053.53,0,302,8340,0,,0,0.8997,rejected
363,26/03/2021,Female,Malay,43,KDH,SRC,ONLINE SALES,Y-135LC AC,9270,4830,24,1800,1440,0,222,4440,0.1542,1218,0,0.479,stockout
364,26/03/2021,Male,Malay,18,SGR,MNC,SA,Y-Y15ZR,11690,1690,36,1300,1040,0,362,10000,0.3472,678.89,0,0.8554,rejected
366,29/03/2021,Female,Malay,20,KTN,TRD,S.UTAMA,Y-Y15ZR,11690,1690,48,1477.74,1219.77,0,292,10000,0.2391,928.1,0,0.8554,rejected
367,27/03/2021,Male,Malay,21,SGR,BUID,SENTOSA,Y-115Z(UE15),7610,1000,48,1800,1627.75,263,193,6610,0.28,1171.96,0,0.8686,archived
368,27/03/2021,Male,Malay,36,SGR,SRC,SENTUL,Y-Y15ZR,11690,3000,36,1400,1399,0,314,8690,0,,0,0.7434,rejected
369,27/03/2021,Male,Malay,20,KTN,SRC,K.LAMA,Y-Y15ZR,11690,1690,48,1469.37,718.42,0,292,10000,0.406,426.75,0,0.8554,rejected
370,27/03/2021,Male,Malay,25,KUL,OTH,S.BULOH,Y-YZFR15,15050,2100,48,2600,2080,0,378,12950,0.1816,1702.29,0,0.8605,rejected
371,27/03/2021,Male,Malay,57,OTH,OTH,ONLINE SALES,Y-Y15ZR,11690,1690,36,3000,2999,0,362,10000,0,,0,0.8554,rejected
372,27/03/2021,Female,Indian,47,KUL,SRC,K.LAMA,H-DASHR152,8350,840,48,1200,1085.25,0,220,7510,0,,0,0.8994,rejected
373,27/03/2021,Male,Malay,29,SGR,BUID,S.UTAMA,Y-MT15,15050,1510,48,1414,1263,0,395,13540,0,,0,0.8997,rejected
374,27/03/2021,Male,Malay,21,SGR,GIG,SS,H-ADV150A2,15400,2170,48,2842,2261,0,386,13230,0.1707,1875.13,0,0.8591,approved
375,27/03/2021,Female,Malay,50,SGR,IT,S.BULOH,Y-135LC AC,9270,930,36,3000,2500,0,302,8340,0,,0,0.8997,rejected
376,27/03/2021,Male,Malay,31,KUL,ENGI,K.SELANGOR,Y-Y15ZR,11690,1690,36,6176,5320.65,1556,362,10000,0.3603,3403.54,0,0.8554,approved
378,27/03/2021,Female,Malay,26,PHG,HLTH,ONLINE SALES,Y-Y15ZR,11690,1690,48,1908.09,1687.44,100,292,10000,0.2321,1295.77,0,0.8554,stockout
379,27/03/2021,Male,Indian,24,KUL,BUID,SA,H-RS150R TRICO,11070,1110,36,2734.4,2394.35,1014,360,9960,0.5737,1020.68,0,0.8997,stockout
380,15/04/2021,Male,Malay,25,KUL,BUID,CHERAS,Y-MT15,15050,2320,48,2211.54,1994.79,0,372,12730,0.1861,1623.5,5,0.8458,approved
381,27/03/2021,Male,Malay,26,KUL,HR,CHERAS,Y-NVXSG48,13200,3000,36,2580,2260.15,1400,369,10200,0.7824,491.82,0,0.7727,stockout
382,19/04/2021,Female,Indian,26,KUL,SRC,RAWANG,Y-EGOAV,7630,770,48,1932.21,1810.56,0,201,6860,0,,0,0.8991,rejected
383,28/03/2021,Male,Malay,18,PRK,SRC,ONLINE SALES,Y-Y15ZR,11690,1690,36,1837.31,1654.01,0,362,10000,0.2183,1292.9,0,0.8554,stockout
384,28/03/2021,Male,Malay,37,OTH,SRC,ONLINE SALES,Y-Y15ZR,11690,1690,36,1800,1662,0,362,10000,0,,0,0.8554,rejected
385,28/03/2021,Male,Malay,30,SBH,IT,SS,Y-135LC SE,9720,1160,48,2100,1928.05,0,250,8560,0.1295,1678.38,0,0.8807,reverted
386,28/03/2021,Male,Malay,23,JHR,ECOM,SA,H-VARIO150,9750,980,48,2300,2051.15,0,256,8770,0.1247,1795.36,0,0.8995,stockout
387,28/03/2021,Male,Malay,25,KTN,MNC,SA,Y-Y15ZR,11690,1690,36,1957.62,1805.27,0,362,10000,0.2,1444.16,0,0.8554,stockout
388,28/03/2021,Male,Malay,19,MLK,MNC,SA,Y-135LC AC,9270,1500,36,1200,1073.95,0,281,7770,0.2613,793.37,0,0.8382,cancelled
389,28/03/2021,Male,Malay,25,KUL,MNC,SS,H-DASHR152,8350,840,36,1451.61,1280.46,300,272,7510,0.4461,709.27,0,0.8994,stockout
390,28/03/2021,Male,Malay,20,SWK,MNC,SA,Y-135LC AC,9270,930,48,1740.97,1314.32,0,244,8340,0.1851,1071.07,0,0.8997,rejected
392,28/03/2021,Female,Malay,35,KUL,F&B,SS,Y-Y15ZR,11690,1690,36,4190.67,3352.53,969,362,10000,0.3967,2022.42,7,0.8554,approved
393,28/03/2021,Female,Malay,42,KTN,MNC,SS,Y-EGOSO,7300,730,36,2104.52,1980.77,218,238,6570,0.2298,1525.52,0,0.9,rejected
394,28/03/2021,Male,Malay,45,PRK,SRC,K.LAMA,Y-135LC AC,9270,930,36,3750,3317.45,0,302,8340,0.0908,3016.28,0,0.8997,stockout
395,31/03/2021,Male,Malay,24,SGR,TRD,MERU,H-RS150R TRICO,11070,1110,48,1871.68,1615.91,264.85,291,9960,0.3437,1060.56,0,0.8997,rejected
396,28/03/2021,Female,Malay,24,SGR,SALE,RAWANG,Y-135LC AC,9270,930,48,5000,4000,0,244,8340,0.0608,3756.75,0,0.8997,rejected
397,28/03/2021,Male,Malay,20,KTN,F&B,PUCHONG,Y-115Z(UE15),7610,770,48,982.95,908.6,0,200,6840,0.2196,709.1,0,0.8988,rejected
398,28/03/2021,Male,Malay,37,TRG,MNC,S.BULOH,H-RS150R TRICO,11070,1110,36,3571.92,3283.37,955.05,360,9960,0.4004,1968.65,0,0.8997,stockout
400,28/03/2021,Male,Indian,20,PRK,SRC,K.LAMA,H-RS150R TRICO,11070,1110,48,1958.07,1380.26,0,291,9960,0.2105,1089.76,0,0.8997,rejected
